
Vanessa,凡妮莎,110007_01_r04.png,Icon_Type_Attack.png,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Axe.png,720,501,Icon_Skill_011.png,前方x2,Icon_Skill_002.png,前方x2/减防5%,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1010001.png,强击伤害40%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1020002.png,HP30)攻30%,
Karl,卡尔,110008_01_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Sword.png,769,466,Icon_Skill_004.png,周围x2,Icon_Skill_030.png,群攻15%,Icon_Ability_1020005.png,队)龙槽率15%,Icon_Ability_1020002.png,5杀)攻5%,Icon_Ability_1030010.png,睡眠抗性100%,Icon_Ability_1020002.png,HP70)攻8%,
Sinoa,希诺亚,110009_01_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,762,473,Icon_Skill_032.png,群体随机Buff,Icon_Skill_020.png,目标x2,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1020002.png,满HP)攻13%,Icon_Ability_1030010.png,睡眠抗性100%,Icon_Ability_1010006.png,Buff时间20%,
Mikoto,米科特,110010_01_r05.png,Icon_Type_Attack.png,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Blade.png,740,520,Icon_Skill_002.png,前方x2,Icon_Skill_032.png,攻20%,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1020010.png,HP70)暴率10%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1020010.png,暴率8%,
Ezelith,艾赛莉特,110011_01_r05.png,Icon_Type_Support.png,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Dagger.png,798,476,Icon_Skill_003.png,前方x10,Icon_Skill_032.png,攻15%/减防5%,Icon_Ability_1020010.png,队)暴击率10%,Icon_Ability_1020002.png,15连)弱体20%,Icon_Ability_1030010.png,睡眠抗性100%,Icon_Ability_1010009.png,Break伤30%,
Valentine's_Ezelith,艾赛莉特(情人节),110011_02_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,787,462,Icon_Skill_016.png,目标x8/烧伤88,Icon_Skill_028.png,直线x1/减防10,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1010012.png,35连)E+1,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1010009.png,Break伤20%,
Rex,雷克斯,110012_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Axe.png,670,464,Icon_Skill_011.png,前方x1,Icon_Skill_001.png,前方x1,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1020013.png,怒槽抑制25%,Icon_Ability_1030002.png,烧伤抗性50%,Icon_Ability_1030002.png,烧伤抗性25%,
Waike,威克,110013_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,725,423,Icon_Skill_017.png,直线x3,Icon_Skill_015.png,目标x1/湿身,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1040009.png,满HP)湿身率40,Icon_Ability_1030002.png,烧伤抗性50%,Icon_Ability_1030002.png,烧伤抗性25%,
Cibella,休贝尔,110014_01_r03.png,Icon_Type_Defense.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,748,414,Icon_Skill_033.png,群盾x1,Icon_Skill_004.png,周围x2,Icon_Ability_1020001.png,队)血上限15%,Icon_Ability_1010011.png,HP30)加血(10),Icon_Ability_1030006.png,昏迷抗性50%,Icon_Ability_1030006.png,昏迷抗性25%,
Zardin,夏迪,110015_01_r03.png,Icon_Type_Defense.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Sword.png,752,410,Icon_Skill_011.png,前方x1,Icon_Skill_014.png,直线x1,Icon_Ability_1020005.png,队)龙槽率15%,Icon_Ability_1020002.png,满HP)攻10%,Icon_Ability_1030002.png,烧伤抗性50%,Icon_Ability_1030002.png,烧伤抗性25%,
Beautician_Zardin,夏迪(美丽),110015_02_r05.png,Icon_Type_Attack.png,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Blade.png,745,517,Icon_Skill_925.png,前/减攻防5/E+1,Icon_Skill_932.png,普攻)昏迷/E+2,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1010012.png,强击3杀)E+3,Icon_Ability_1030001.png,中毒抗性100%,Icon_Ability_1010002.png,HP70)技能伤35,
Jurota,十郎太,110016_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Blade.png,668,466,Icon_Skill_008.png,直线x1,Icon_Skill_030.png,攻25%,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1010009.png,Break伤20%,Icon_Ability_1030006.png,昏迷抗性50%,Icon_Ability_1030006.png,昏迷抗性25%,
Ricardt,里卡多,110017_01_r03.png,Icon_Type_Healing.png,Icon_Rarity_3.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,727,420,Icon_Skill_029.png,群疗108%,Icon_Skill_029.png,群疗34(29)%,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1020003.png,满HP)防20%,Icon_Ability_1030006.png,昏迷抗性50%,Icon_Ability_1030006.png,昏迷抗性25%,
Karina,卡丽娜,110018_01_r04.png,Icon_Type_Defense.png,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Axe.png,799,452,Icon_Skill_011.png,前方x2/Buff数,Icon_Skill_004.png,周围x4/吸引,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1010011.png,防御链)HP3%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1010007.png,开场技槽50%,
Thaniel,塞纳,110019_01_r04.png,Icon_Type_Healing.png,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,784,452,Icon_Skill_029.png,群疗108%/解烧,Icon_Skill_031.png,群防20%,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1020013.png,怒槽抑制30%,Icon_Ability_1030002.png,烧伤抗性100%,Icon_Ability_1020009.png,治疗量8%,
Luther,卢塔,110020_01_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Dagger.png,777,459,Icon_Skill_004.png,周围x4,Icon_Skill_003.png,前x4/减攻防5%,Icon_Ability_1020010.png,队)暴击率10%,Icon_Ability_1020010.png,15连)暴率10%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1020002.png,强击3杀)攻4%,
Xainfried,扎因弗拉德,110021_01_r05.png,Icon_Type_Support.png,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,792,484,Icon_Skill_004.png,目标x4,Icon_Skill_030.png,群攻20%,Icon_Ability_1020001.png,队)血上限15%,Icon_Ability_1020002.png,变龙加攻30%,Icon_Ability_1030002.png,烧伤抗性100%,Icon_Ability_1010003.png,龙化时间20%,
Xander,阿莱克西斯,110022_01_r05.png,Icon_Type_Attack.png,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Sword.png,757,503,Icon_Skill_008.png,直线x1/Buff数,Icon_Skill_004.png,周围x3,Icon_Ability_1020005.png,队)龙槽率15%,Icon_Ability_1020002.png,强击3杀)攻6%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1010001.png,强击伤害50%,
Dragonyule_Xander,阿莱克西斯(星龙祭),110022_02_r04.png,Icon_Type_Attack.png,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,742,505,Icon_Skill_020.png,目标x2/冰冻,Icon_Skill_930.png,群攻15/E+1,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010012.png,强击3杀)E+2,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1020004.png,技槽率5%,
Johanna,伊汉娜,110023_01_r03.png,Icon_Type_Defense.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Axe.png,739,421,Icon_Skill_001.png,前方x1,Icon_Skill_004.png,周围x2/吸引,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1020002.png,5杀)攻4%,Icon_Ability_1030003.png,冰冻抗性50%,Icon_Ability_1030001.png,中毒抗性25%,
Sophie,索菲,110024_01_r03.png,Icon_Type_Healing.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,726,421,Icon_Skill_029.png,群疗108%,Icon_Skill_018.png,周围x1,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1020009.png,治疗量8%,Icon_Ability_1030003.png,冰冻抗性50%,Icon_Ability_1030003.png,冰冻抗性25%,
Nicolas,尼古拉,110025_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,673,460,Icon_Skill_020.png,目标x1,Icon_Skill_014.png,直线x1/昏迷,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010011.png,防御链)HP2%,Icon_Ability_1030003.png,冰冻抗性50%,Icon_Ability_1030003.png,冰冻抗性25%,
Francesca,弗兰切斯卡,110026_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Dagger.png,719,428,Icon_Skill_003.png,前方x4,Icon_Skill_002.png,前方x2/减防5%,Icon_Ability_1020010.png,队)暴击率10%,Icon_Ability_1010001.png,强击伤害30%,Icon_Ability_1030009.png,湿身抗性50%,Icon_Ability_1030009.png,湿身抗性25%,
Melody,米罗蒂,110027_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Blade.png,702,445,Icon_Skill_030.png,群攻15%,Icon_Skill_003.png,前方x3,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1020010.png,满HP)暴率8%,Icon_Ability_1030003.png,冰冻抗性50%,Icon_Ability_1030003.png,冰冻抗性25%,
Philia,菲丽雅,110028_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,687,445,Icon_Skill_017.png,直线x3,Icon_Skill_028.png,直线x1/麻痹,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1020002.png,满HP)攻10%,Icon_Ability_1030004.png,麻痹抗性50%,Icon_Ability_1030004.png,麻痹抗性25%,
Aeleen,艾露,110029_01_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,766,470,Icon_Skill_019.png,目标x1,Icon_Skill_031.png,群防20%,Icon_Ability_1020001.png,队)血上限15%,Icon_Ability_1010006.png,Buff时间25,Icon_Ability_1030003.png,冰冻抗性100%,Icon_Ability_1020002.png,5杀)攻4%,
Nurse_Aeleen,艾露(护士),110029_02_r04.png,Icon_Type_Healing.png,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,784,452,Icon_Skill_029.png,群44(35)/攻防↑,Icon_Skill_029.png,群疗90/解昏,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1010007.png,开场技槽75%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1020004.png,人数)技槽率↑,
Musashi,武藏,110030_01_r04.png,Icon_Type_Attack.png,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Blade.png,719,503,Icon_Skill_009.png,直线x2/中毒,Icon_Skill_030.png,攻30%,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1020002.png,HP30)攻40%,Icon_Ability_1030009.png,湿身抗性100%,Icon_Ability_1010010.png,OD伤8%,
Eleonora,艾蕾欧诺拉,110031_01_r04.png,Icon_Type_Attack.png,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,741,478,Icon_Skill_015.png,目标x1/中毒,Icon_Skill_028.png,目标x1/中毒,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1040001.png,满HP)中毒率50,Icon_Ability_1030009.png,湿身抗性100%,Icon_Ability_1010007.png,开场技槽50%,
Maribelle,梅莉贝尔,110032_01_r05.png,Icon_Type_Attack.png,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,748,512,Icon_Skill_020.png,目标x6/减防5%,Icon_Skill_025.png,直线x4,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010002.png,满HP)攻40%,Icon_Ability_1030009.png,湿身抗性100%,Icon_Ability_1010007.png,开场技槽100%,
Student_Maribelle,梅莉贝尔(学生),110032_02_r05.png,Icon_Type_Attack.png,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,747,513,Icon_Skill_014.png,前方x12/减防5,Icon_Skill_018.png,周围x2,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010002.png,满HP)技能伤40,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1010009.png,Break伤30%,
Linus,莱纳斯,110033_01_r03.png,Icon_Type_Defense.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Axe.png,742,419,Icon_Skill_011.png,前方x1,Icon_Skill_004.png,周围x2/吸引,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1020003.png,HP70)防8%,Icon_Ability_1030007.png,诅咒抗性50%,Icon_Ability_1030007.png,诅咒抗性25%,
Malka,马尔卡,110034_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,714,435,Icon_Skill_004.png,周围x2,Icon_Skill_030.png,群攻10%,Icon_Ability_1020001.png,队)血上限15%,Icon_Ability_1020003.png,满HP)防20%,Icon_Ability_1030001.png,中毒抗性50%,Icon_Ability_1030001.png,中毒抗性25%,
Raemond,莱蒙德,110035_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Sword.png,682,452,Icon_Skill_011.png,前方x2/昏迷,Icon_Skill_004.png,周围x2,Icon_Ability_1020005.png,队)龙槽率15%,Icon_Ability_1020003.png,HP30)防50%,Icon_Ability_1030001.png,中毒抗性50%,Icon_Ability_1030001.png,中毒抗性25%,
Malora,马萝拉,110036_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,727,422,Icon_Skill_017.png,直线x3,Icon_Skill_028.png,直线x1/减防5%,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1010009.png,Break伤20%,Icon_Ability_1030007.png,诅咒抗性50%,Icon_Ability_1030007.png,诅咒抗性25%,
Irfan,伊尔凡,110037_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Dagger.png,722,426,Icon_Skill_004.png,周围x3,Icon_Skill_002.png,前方x2/减攻5%,Icon_Ability_1020010.png,队)暴击率10%,Icon_Ability_1020002.png,防御链)攻8%,Icon_Ability_1030007.png,诅咒抗性50%,Icon_Ability_1030007.png,诅咒抗性25%,
Hope,霍普,110038_01_r03.png,Icon_Type_Healing.png,Icon_Rarity_3.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,729,420,Icon_Skill_029.png,群疗108%,Icon_Skill_031.png,群防15%,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1020009.png,满HP)治疗量13,Icon_Ability_1030001.png,中毒抗性50%,Icon_Ability_1030001.png,中毒抗性25%,
Ryozen,梁泉,110039_01_r04.png,Icon_Type_Defense.png,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,808,444,Icon_Skill_031.png,群防25%,Icon_Skill_012.png,前方x5,Icon_Ability_1020001.png,队)血上限15%,Icon_Ability_1010011.png,防御链)HP3%,Icon_Ability_1030007.png,诅咒抗性100%,Icon_Ability_1010010.png,OD伤8%,
Rawn,乌尔嘉,110040_01_r04.png,Icon_Type_Support.png,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,783,454,Icon_Skill_028.png,直线x1/减攻5%,Icon_Skill_015.png,目标x1/昏迷,Icon_Ability_1020004.png,队)技槽率15%,Icon_Ability_1020002.png,强击3杀)攻5%,Icon_Ability_1030001.png,中毒抗性100%,Icon_Ability_1070006.png,昏迷伤20%,
Amane,天音,110041_01_r04.png,Icon_Type_Attack.png,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Wand.png,729,494,Icon_Skill_020.png,目标x2,Icon_Skill_030.png,攻15/血上限10,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010007.png,开场技槽75%,Icon_Ability_1030007.png,诅咒抗性100%,Icon_Ability_1010009.png,Break伤20%,
Julietta,朱丽叶,110042_01_r05.png,Icon_Type_Defense.png,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Axe.png,825,466,Icon_Skill_011.png,前方x2,Icon_Skill_031.png,防50%/抗击退,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1020002.png,5杀)攻6%,Icon_Ability_1030001.png,中毒抗性100%,Icon_Ability_1010011.png,HP30)加血(14),
Hildegarde,希尔德加德,110043_01_r05.png,Icon_Type_Healing.png,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,810,466,Icon_Skill_029.png,群疗108%/解诅,Icon_Skill_033.png,群盾1/加血(29),Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1010007.png,开场技槽100%,Icon_Ability_1030007.png,诅咒抗性100%,Icon_Ability_1020009.png,HP70)治疗量15,
Valentine's_Hildegarde,希尔德加德(情人节),110043_02_r05.png,Icon_Type_Healing.png,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,805,469,Icon_Skill_929.png,群疗44(35)/E+1,Icon_Skill_933.png,群盾x1/E+2,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1040011.png,强击减攻3%,Icon_Ability_1030006.png,昏迷抗性100%,Icon_Ability_1010007.png,开场技槽100%,
Taro,太郎,110044_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Shadow.png,Icon_Weapon_Blade.png,664,469,Icon_Skill_003.png,前方x3,Icon_Skill_004.png,周围x1,Icon_Ability_1020002.png,队)攻击力10%,Icon_Ability_1020003.png,HP30)防50%,Icon_Ability_1030004.png,麻痹抗性50%,Icon_Ability_1030004.png,麻痹抗性25%,
Erik,埃里克,110045_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Shadow.png,Icon_Weapon_Axe.png,666,467,Icon_Skill_004.png,周围x2/吸引,Icon_Skill_011.png,前方x1,Icon_Ability_1020003.png,队)防御力15%,Icon_Ability_1010001.png,强击伤害30%,Icon_Ability_1030005.png,黑暗抗性50%,Icon_Ability_1030005.png,黑暗抗性25%,
Rodrigo,罗德里戈,110046_01_r03.png,Icon_Type_Attack.png,Icon_Rarity_3.png,Icon_Element_Shadow.png,Icon_Weapon_Sword.png,677,455,Icon_Skill_014.png,直线x1,Icon_Skill_011.png,前方x1,Icon_Ability_1020005.png,队)龙槽率15%,Icon_Ability_1020002.png,HP70)攻8%,Icon_Ability_1030004.png,麻痹抗性50%,Icon_Ability_1030004.png,麻痹抗性25%,
Althemia,伊露缇米娅,110047_01_r03.png,Icon_Type_Support.png,Icon_Rarity_3.png,Icon_Element_Shadow.png,Icon_Weapon_Wand.png,706,440,Icon_Skill_014.png,直线x1,Icon_Skill_020.png,目标x1,Icon_Ability_1010002.png,队)技能伤15%,Icon_Ability_1010002.png,满HP)技能伤30,Icon_Ability_1030004.png,麻痹抗性50%,Icon_Ability_1030004.png,麻痹抗性25%,
Halloween_Althemia,伊露缇米娅(万圣节),110047_02_r04.png,Icon_Type_Healing.png,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,786,452,Icon_Skill_029.png,群疗108%,Icon_Skill_018.png,周围x1/加血5%,Icon_Ability_1020009.png,队)治疗量20%,Icon_Ability_1010007.png,开场技槽75%,Icon_Ability_1030007.png,诅咒抗性100%,Icon_Ability_1020002.png,满HP)攻10%,
