
Promises_in_the_Rain,雨天的回忆,180927_Promises_in_the_Rain_Icon.png,Icon_Rarity_4.png,156,37,Icon_Ability_1030009.png,湿身抗性50%,Icon_Ability_1080002.png,水抗8%,none.png,,none.png,bog,water,,
Sniper's_Allure,性感狙击手,180927_Sniper’s_Allure_Icon.png,Icon_Rarity_4.png,141,51,Icon_Ability_1010009.png,Break伤25%,Icon_Ability_1010007.png,开场技槽20%,none.png,,Icon_Type_Attack-Support.png,,,,
Destiny's_Hand,命运的救赎,180927_Destiny’s_Hand_Icon.png,Icon_Rarity_4.png,145,47,Icon_Ability_1020009.png,治疗量10%,Icon_Ability_1010007.png,开场技槽20%,none.png,,Icon_Type_Healing-Support.png,,,,
Flower_in_the_Fray,百刃缭乱,180927_Flower_in_the_Fray_Icon.png,Icon_Rarity_4.png,140,52,Icon_Ability_1020011.png,暴伤15%,Icon_Ability_1010002.png,技能伤20%,none.png,,Icon_Type_Attack.png,,,,
Nevermelt_Ice,不融冰,180927_Nevermelt_Ice_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030003.png,冰冻抗性25%,none.png,,none.png,,none.png,freeze,,,
Potiongrass,治愈圣草,180927_Potiongrass_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030001.png,中毒抗性25%,none.png,,none.png,,none.png,poison,,,
Tracks_of_Hope,通往明天的车辙,180927_Tracks_of_Hope_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030006.png,昏迷抗性25%,none.png,,none.png,,none.png,stun,,,
Night_Harbinger,暗夜的宣告,180927_Night_Harbinger_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020002.png,满HP)攻10%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Liber_Grimortis,《古里摩鲁丝·德古斯》抄本,180927_Liber_Grimortis_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010002.png,技能伤20%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Unfulfilled_Visions,勇士们的追梦痕迹,180927_Unfulfilled_Visions_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020002.png,5杀)攻4%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Forbidden_Relic,禁忌的遗物,180927_Forbidden_Relic_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020013.png,怒槽抑制25%,none.png,,none.png,,Icon_Type_Support.png,,,,
Eight-Leaf_Clover,八叶草,180927_Eight-Leaf_Clover_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020011.png,暴伤15%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Aromatherapy,香薰灯,180927_Aromatherapy_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030002.png,烧伤抗性25%,none.png,,none.png,,none.png,burn,,,
Winds_of_Saint_Lotier,圣罗塔斯之风,180927_Winds_of_Saint_Lotier_Icon.png,Icon_Rarity_3.png,73,23,Icon_Ability_1020009.png,治疗量8%,none.png,,none.png,,Icon_Type_Healing.png,,,,
Ironside_Shield,铁骑之盾,180927_Ironside_Shield_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1020003.png,HP30)防50%,none.png,,none.png,,Icon_Type_Defense.png,,,,
Enchiridion,武术秘笈,180927_Enchiridion_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020004.png,技槽率5%,none.png,,none.png,,Icon_Type_Support.png,,,,
Dragon's_Nest,龙的卧榻,180927_Dragon’s_Nest_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010008.png,开场龙槽10%,none.png,,none.png,,Icon_Type_Support.png,,,,
Lakeside_Euphony,森林与湖水的歌声,180927_Lakeside_Euphony_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030009.png,湿身抗性25%,none.png,,none.png,,none.png,bog,,,
Hallowed_Mountains,遥远的灵峰,180927_Hallowed_Mountains_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030004.png,麻痹抗性25%,none.png,,none.png,,none.png,paralysis,,,
Syndicate_Mask,“结社”的假面,180927_Syndicate_Mask_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030005.png,黑暗抗性25%,none.png,,none.png,,none.png,blindness,,,
Howling_Predator,山巅咆哮的獠牙,180927_Howling_Predator_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020010.png,暴率5%,none.png,,none.png,,Icon_Type_Support.png,,,,
Cry_of_the_Horn,破天角笛,180927_Cry_of_the_Horn_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020011.png,暴伤13%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Alberian_Banner,阿尔贝里亚国旗,180927_Alberian_Banner_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010001.png,强击伤害30%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Bellathorna,颠茄花,180927_Bellathorna_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010006.png,Buff时间20%,none.png,,none.png,,Icon_Type_Support.png,,,,
Teatime,下午茶时光,180927_Teatime_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010007.png,开场技槽20%,none.png,,none.png,,Icon_Type_Support.png,,,,
Halo,圣光轮,180927_Halo_Icon.png,Icon_Rarity_3.png,73,23,Icon_Ability_1020009.png,治疗量8%,none.png,,none.png,,Icon_Type_Healing.png,,,,
Scorn_the_Destrier,名马斯卡比特,180927_Scorn_the_Destrier_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010009.png,Break伤20%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Old_Harp,陈旧的竖琴,180927_Old_Harp_Icon.png,Icon_Rarity_2.png,182,58,Icon_Ability_1020009.png,治疗量5%,none.png,,none.png,,Icon_Type_Healing.png,,,,
Mana_Fount,魔力源点,180927_Mana_Fount_Icon.png,Icon_Rarity_2.png,177,63,Icon_Ability_1010002.png,技能伤15%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Dragon_Arcanum,龙之秘药,180927_Dragon_Arcanum_Icon.png,Icon_Rarity_2.png,178,62,Icon_Ability_1010008.png,开场龙槽10%,none.png,,none.png,,Icon_Type_Support.png,,,,
Seafood_Soup,海鲜汤,180927_Seafood_Soup_Icon.png,Icon_Rarity_2.png,178,62,Icon_Ability_1010007.png,开场技槽15%,none.png,,none.png,,Icon_Type_Support.png,,,,
Ring_of_Exaltation,勇跃指环,180927_Ring_of_Exaltation_Icon.png,Icon_Rarity_2.png,178,62,Icon_Ability_1020010.png,暴率4%,none.png,,none.png,,Icon_Type_Support.png,,,,
Crystalian_Envoy,冰晶之国的少女,181004_Crystalian_Envoy_Icon.png,Icon_Rarity_5.png,183,57,Icon_Ability_1020002.png,HP70)攻13%,Icon_Ability_1080001.png,火炕10%,none.png,,Icon_Type_Attack.png,flame,,,
Tough_Love,魔鬼教官的声援,181004_Tough_Love_Icon.png,Icon_Rarity_5.png,176,65,Icon_Ability_1020002.png,HP30)攻50%,Icon_Ability_1010002.png,技能伤25%,none.png,,Icon_Type_Attack.png,,,,
The_Warrioresses,致命佳丽,181004_The_Warrioresses_Icon.png,Icon_Rarity_4.png,140,52,Icon_Ability_1010001.png,强击伤害40%,Icon_Ability_1020011.png,暴伤13%,none.png,,Icon_Type_Attack.png,,,,
Paladyn_Defender,圣骑士的守护[限定],181004_Paladyn_Defender_Icon.png,Icon_Rarity_4.png,122,33,Icon_Ability_1030002.png,烧伤抗性25%,Icon_Ability_1010007.png,开场技槽20%,Icon_Ability_1100001.png,[活动]特攻25%,Icon_Type_Support.png,burn,,,
Crown_of_Yore,昔日之冠,181004_Crown_of_Yore_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010007.png,开场技槽20%,none.png,,none.png,,Icon_Type_Support.png,,,,
Plunder_Pals,甜点海盗[限定],181017_Plunder_Pals_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1010002.png,技能伤30%,Icon_Ability_1110001.png,活动道具50%,Icon_Ability_1120001.png,活动点数50%,Icon_Type_Attack.png,,,,
Of_Tricks_and_Treats,不给糖就捣蛋[限定],181017_Of_Tricks_and_Treats_Icon.png,Icon_Rarity_5.png,184,56,Icon_Ability_1010007.png,开场技槽50%,Icon_Ability_1080005.png,暗抗10%,Icon_Ability_1120001.png,活动点数100%,Icon_Type_Support.png,shadow,,,
Witch's_Kitchen,万圣节·巫女·手制[限定],181017_Witch’s_Kitchen_Icon.png,Icon_Rarity_5.png,183,57,Icon_Ability_1010002.png,满HP)技能伤40,Icon_Ability_1030005.png,黑暗抗性50%,Icon_Ability_1120001.png,活动点数100%,Icon_Type_Attack.png,blindness,,,
Silke_Lends_a_Hand,希露姬的万圣节[限定],181017_Silke_Lends_a_Hand_Icon.png,Icon_Rarity_4.png,150,42,Icon_Ability_1030005.png,黑暗抗性50%,Icon_Ability_1010002.png,技能伤20%,Icon_Ability_1110001.png,活动道具50%,Icon_Type_Attack.png,blindness,,,
Pumpkin_Pail,南瓜盒[限定],181017_Pumpkin_Pail_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030007.png,诅咒抗性25%,Icon_Ability_1110001.png,活动道具50%,none.png,,none.png,curse,,,
Jewels_of_the_Sun,宝石与剑,181031_Jewels_of_the_Sun_Icon.png,Icon_Rarity_5.png,176,64,Icon_Ability_1020004.png,技槽率8%,Icon_Ability_1020002.png,HP70)攻10%,none.png,,Icon_Type_Attack-Support.png,,,,
Cleo's_Ruse,库菈乌的计谋,181031_Cleo’s_Ruse_Icon.png,Icon_Rarity_5.png,187,53,Icon_Ability_1020009.png,HP70)治疗量15,Icon_Ability_1020003.png,HP30)防50%,none.png,,Icon_Type_Defense-Healing.png,,,,
Better_Together,强强联手[限定],181031_Better_Together_Icon.png,Icon_Rarity_4.png,122,34,Icon_Ability_1030010.png,睡眠抗性25%,Icon_Ability_1020002.png,HP70)攻8%,Icon_Ability_1100001.png,[活动]特攻35%,Icon_Type_Attack.png,sleep,,,
Samurai_Siesta,休憩中的武士们,181031_Samurai_Siesta_Icon.png,Icon_Rarity_4.png,151,41,Icon_Ability_1030010.png,睡眠抗性75%,none.png,,none.png,,none.png,sleep,,,
The_Halidom's_Picnic,郊游日的美餐,181031_The_Halidom’s_Picnic_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030010.png,睡眠抗性25%,none.png,,none.png,,none.png,sleep,,,
Louise's_Hobbies,洛依泽的兴趣[限定],181115_Louise’s_Hobbies_Icon.png,Icon_Rarity_5.png,155,49,Icon_Ability_1020009.png,治疗量13%,Icon_Ability_1110001.png,活动道具50%,Icon_Ability_1120002.png,活动点数50%,Icon_Type_Healing.png,,,,
Gale_of_Beauty,优美烈风,181115_Gale_of_Beauty_Icon.png,Icon_Rarity_5.png,177,64,Icon_Ability_1010009.png,Break伤30%,Icon_Ability_1010003.png,龙化时间15%,Icon_Ability_1120002.png,活动点数150%,Icon_Type_Attack-Support.png,,,,
Gentle_Winds,暖风吹拂,181115_Gentle_Winds_Icon.png,Icon_Rarity_5.png,176,64,Icon_Ability_1010007.png,开场技槽50%,Icon_Ability_1020002.png,满HP)攻13%,Icon_Ability_1120002.png,活动点数150%,Icon_Type_Attack-Support.png,,,,
Fresh_Perspective,不一样的视角,181115_Fresh_Perspective_Icon.png,Icon_Rarity_4.png,140,52,Icon_Ability_1010001.png,强击伤害40%,Icon_Ability_1010002.png,技能伤20%,Icon_Ability_1110001.png,活动道具75%,Icon_Type_Attack.png,,,,
Garuda's_Feathers,迦楼罗的羽毛,181115_Garuda’s_Feathers_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1020003.png,满HP)防20%,Icon_Ability_1110001.png,活动道具75%,none.png,,Icon_Type_Defense.png,,,,
Heavenly_Holiday,圣职者的假日,181130_Heavenly_Holiday_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1030007.png,诅咒抗性60%,Icon_Ability_1030007.png,诅咒抗性40%,none.png,,none.png,curse,,,
Resounding_Rendition,余音缭绕的歌声,181130_Resounding_Rendition_Icon.png,Icon_Rarity_5.png,177,64,Icon_Ability_1010002.png,技能伤30%,Icon_Ability_1020010.png,HP70)暴率8%,none.png,,Icon_Type_Attack-Support.png,,,,
As_the_Snow_Falls,飘雪的街道[限定],181130_As_the_Snow_Falls_Icon.png,Icon_Rarity_4.png,123,33,Icon_Ability_1030007.png,诅咒抗性25%,Icon_Ability_1010011.png,HP30)加血(12),none.png,,Icon_Type_Healing.png,curse,,,
Kicking_Back,某一天的阳光下,181130_Kicking_Back_Icon.png,Icon_Rarity_4.png,147,45,Icon_Ability_1020010.png,[光]暴率8%,Icon_Ability_1080005.png,暗抗8%,none.png,,Icon_Type_Support.png,shadow,,,
Secret_Friend,不为人知的朋友,181130_Secret_Friend_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020004.png,[光]技槽率6,none.png,,none.png,,Icon_Type_Support.png,,,,
The_Greatest_Gift,送给你的礼物[限定],181217_The_Greatest_Gift_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1010003.png,玩家经验10%,none.png,,none.png,,none.png,,,,
Volcanic_Queen,烈焰女王,181217_Volcanic_Queen_Icon.png,Icon_Rarity_5.png,165,39,Icon_Ability_1100002.png,真绯龙抗25%,Icon_Ability_1100002.png,绯龙抗性20%,Icon_Ability_1080001.png,火抗5%,Icon_Type_Defense.png,flame,,,
A_Slice_of_Dragonyule,星龙祭特制蛋糕[限定],181217_A_Slice_of_Dragonyule_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1010007.png,开场技槽50%,Icon_Ability_1110001.png,活动道具50%,Icon_Ability_1120003.png,活动点数50%,Icon_Type_Support.png,,,,
The_Prince_of_Dragonyule,星龙祭的王子殿下[限定],181217_The_Prince_of_Dragonyule_Icon.png,Icon_Rarity_5.png,177,63,Icon_Ability_1020011.png,暴伤20%,Icon_Ability_1020010.png,[水]15连)暴12,Icon_Ability_1120003.png,活动点数150%,Icon_Type_Attack-Support.png,,,,
A_Wish_Upon_the_Yuletree,向星龙树许愿[限定],181217_A_Wish_Upon_the_Yuletree_Icon.png,Icon_Rarity_5.png,189,51,Icon_Ability_1020003.png,HP70)防13%,Icon_Ability_1010011.png,防御链)HP3%,Icon_Ability_1120003.png,活动点数150%,Icon_Type_Defense-Healing.png,,,,
Saintly_Delivery,孩子们的星龙祭[限定],181217_Saintly_Delivery_Icon.png,Icon_Rarity_4.png,150,42,Icon_Ability_1030006.png,昏迷抗性50%,Icon_Ability_1010002.png,技能伤20%,Icon_Ability_1110001.png,活动道具75%,Icon_Type_Attack.png,stun,,,
Roast_Feast,流星之夜的晚餐[限定],181217_Roast_Feast_Icon.png,Icon_Rarity_3.png,73,23,Icon_Ability_1020009.png,治疗量8%,Icon_Ability_1110001.png,活动道具75%,none.png,,Icon_Type_Healing.png,,,,
Heralds_of_Hinomoto,日出之国的使者[限定],181231_Heralds_of_Hinomoto_Icon.png,Icon_Rarity_5.png,177,64,Icon_Ability_1010002.png,技能伤30%,Icon_Ability_1020004.png,技槽率6%,none.png,,Icon_Type_Attack-Support.png,,,,
Happy_New_Year!,恭贺新年[限定],181231_Happy_New_Year!_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1080004.png,光抗13%,Icon_Ability_1030004.png,[暗]麻痹抗65,none.png,,none.png,light,paralysis,,
Luck_of_the_Draw,新年运势签[限定],181231_Luck_of_the_Draw_Icon.png,Icon_Rarity_4.png,122,33,Icon_Ability_1030004.png,麻痹抗性25%,Icon_Ability_1010006.png,[暗]Buff时25,none.png,,Icon_Type_Support.png,paralysis,,,
Hanetsuki_Rally,板羽球对决![限定],181231_Hanetsuki_Rally_Icon.png,Icon_Rarity_4.png,141,51,Icon_Ability_1020002.png,HP30)攻40%,Icon_Ability_1020010.png,暴率5%,none.png,,Icon_Type_Attack-Support.png,,,,
Vio_Rhyse_Alberia!,阿尔贝里亚万岁!,181231_Vio_Rhyse_Alberia!_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020002.png,5杀)攻4%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Astounding_Trick,绝妙戏法[限定],190115_Astounding_Trick_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1020002.png,HP70)攻13%,Icon_Ability_1110001.png,活动道具50%,Icon_Ability_1120004.png,活动点数50%,Icon_Type_Attack.png,,,,
Stellar_Show,完美表演,190115_Stellar_Show_Icon.png,Icon_Rarity_5.png,176,65,Icon_Ability_1010001.png,强击伤害50%,Icon_Ability_1020011.png,暴伤15%,Icon_Ability_1120004.png,活动点数150%,Icon_Type_Attack.png,,,,
Dragon_and_Tamer,驯龙马戏团,190115_Dragon_and_Tamer_Icon.png,Icon_Rarity_5.png,183,57,Icon_Ability_1010002.png,[枪]技能伤40,Icon_Ability_1080005.png,暗抗10%,Icon_Ability_1120004.png,活动点数150%,Icon_Type_Attack.png,shadow,,,
Slow_and_Steady,不起眼的工作,190115_Slow_and_Steady_Icon.png,Icon_Rarity_4.png,156,37,Icon_Ability_1030001.png,中毒抗性50%,Icon_Ability_1080005.png,暗抗8%,Icon_Ability_1110001.png,活动道具75%,none.png,poison,shadow,,
Welcome_One_and_All,闪耀之处,190115_Welcome_One_and_All_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010007.png,开场技槽20%,Icon_Ability_1110001.png,活动道具75%,none.png,,Icon_Type_Support.png,,,,
Kung_Fu_Masters,功夫之道,190131_Kung_Fu_Masters_Icon.png,Icon_Rarity_5.png,176,64,Icon_Ability_1020010.png,[斧]暴率14%,Icon_Ability_1010002.png,技能伤20%,none.png,,Icon_Type_Attack-Support.png,,,,
Warrior_Maiden,战旗少女,190131_Warrior_Maiden_Icon.png,Icon_Rarity_5.png,180,60,Icon_Ability_1020009.png,治疗量13%,Icon_Ability_1020002.png,5杀)攻5%,none.png,,Icon_Type_Attack-Healing.png,,,,
Dragon_Dance,龙之舞[限定],190131_Dragon_Dance_Icon.png,Icon_Rarity_4.png,123,33,Icon_Ability_1030009.png,湿身抗性75%,none.png,,none.png,,none.png,bog,,,
Lunar_Festivities,春节祭典,190131_Lunar_Festivities_Icon.png,Icon_Rarity_4.png,141,51,Icon_Ability_1010001.png,强击伤害40%,Icon_Ability_1020004.png,强击)技槽率10,none.png,,Icon_Type_Attack-Support.png,,,,
Blossoms_Ablaze,仙花焰,190131_Blossoms_Ablaze_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010009.png,Break伤25%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Honest_Repose,坦率一刻[限定],190214_Honest_Repose_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1020004.png,[火]技槽率10,none.png,,none.png,,Icon_Type_Support.png,,,,
Take_My_Hand,牵起你的手[限定],190214_Take_My_Hand_Icon.png,Icon_Rarity_5.png,155,49,Icon_Ability_1020009.png,治疗量13%,none.png,,none.png,,Icon_Type_Healing.png,,,,
Elegant_Escort,优雅护卫[限定],190214_Elegant_Escort_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1070002.png,烧伤增伤30%,none.png,,none.png,,none.png,,,,
An_Indelible_Date,心动★约会时光[限定],190214_An_Indelible_Date_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1010009.png,Break伤30%,none.png,,none.png,,Icon_Type_Attack.png,,,,
Valentine's_Venture,男人的情人节[限定],190214_Valentine’s_Venture_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1020002.png,HP30)攻50%,none.png,,none.png,,Icon_Type_Attack.png,,,,
A_Heartfelt_Gift,包装体验[限定],190214_A_Heartfelt_Gift_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1010003.png,玩家经验10%,none.png,,none.png,,none.png,,,,
